,date,station_complex_id,station_complex,borough,routes,latitude,longitude,monthly_ridership
3803,2022-10,R626,"Crown Heights-Utica Av (3,4)",BK,"3,4",40.66889572143555,-73.93294525146484,412796
3804,2022-10,R627,Sutter Av-Rutland Rd (3),BK,3,40.66471862792969,-73.922607421875,110142
3805,2022-10,R628,Saratoga Av (3),BK,3,40.66145324707031,-73.91632843017578,82807
3806,2022-10,R629,Rockaway Av (3),BK,3,40.66254806518555,-73.90894317626953,73967
3807,2022-10,R630,Junius St (3),BK,3,40.66351318359375,-73.90245056152344,41347
3808,2022-10,R632,Pennsylvania Av (3),BK,3,40.66463470458984,-73.8948974609375,71676
3809,2022-10,R633,Van Siclen Av (3),BK,3,40.66544723510742,-73.88939666748047,42785
3810,2022-10,R634,New Lots Av (3),BK,3,40.666236877441406,-73.88407897949219,88718
3811,2022-10,R635,"President St (2,5)",BK,"2,5",40.66788482666016,-73.95068359375,63681
3812,2022-10,R636,"Sterling St (2,5)",BK,"2,5",40.662742614746094,-73.95085144042969,104404
3813,2022-10,R637,"Winthrop St (2,5)",BK,"2,5",40.65665054321289,-73.95020294189453,137525
3814,2022-10,R639,"Church Av (2,5)",BK,"2,5",40.65084457397461,-73.94957733154297,167215
3815,2022-10,R641,"Beverly Rd (2,5)",BK,"2,5",40.64509963989258,-73.94895935058594,81637
3816,2022-10,R643,"Newkirk Av (2,5)",BK,"2,5",40.63996887207031,-73.94841003417969,125059
3817,2022-10,R645,"Flatbush Av-Brooklyn College (2,5)",BK,"2,5",40.6328353881836,-73.94763946533203,314859
3818,2022-10,R726,Morris Park (5),BX,5,40.85436248779297,-73.8604965209961,42922
3819,2022-10,R727,Pelham Pkwy (5),BX,5,40.858985900878906,-73.85536193847656,49152
3820,2022-10,R728,Gun Hill Rd (5),BX,5,40.86952590942383,-73.84638214111328,82667
3821,2022-10,R729,Baychester Av (5),BX,5,40.878662109375,-73.83859252929688,50825
3822,2022-10,R730,Eastchester-Dyre Av (5),BX,5,40.888301849365234,-73.8308334350586,67099
3823,2022-10,S101,St George,SI,SIR,40.643748,-74.073643,155910
3824,2022-10,S102,Tompkinsville,SI,SIR,40.636949,-74.074835,11854
3825,2022-11,A002,"Lexington Av (N,R,W)/59 St (4,5,6)",M,"5,N,R,4,,W,6",40.76266098022461,-73.96725463867188,901257
3826,2022-11,A006,"5 Av-59 St (N,R,W)",M,"N,R,W",40.76481246948242,-73.97335052490234,278250
3827,2022-11,A010,"57 St-7 Av (N,Q,R,W)",M,"N,R,Q,W",40.76466369628906,-73.98065948486328,589521
3828,2022-11,A013,"49 St (N,R,W)",M,"N,R,W",40.7598991394043,-73.98413848876953,416761
3829,2022-11,A022,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",M,"F,M,N,R,Q,B,W,D",40.74971771240234,-73.98782348632812,1904412
3830,2022-11,A027,"28 St (R,W)",M,"R,W",40.7454948425293,-73.98869323730469,204350
3831,2022-11,A030,"23 St (R,W)",M,"R,W",40.741302490234375,-73.98934173583984,338956
3832,2022-11,A034,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",M,"5,N,R,Q,4,L,W,6",40.73573684692383,-73.98995208740234,1634181
3833,2022-11,A038,"8 St-New York University (R,W)",M,"R,W",40.73032760620117,-73.99263000488281,303194
3834,2022-11,A041,"Prince St (R,W)",M,"R,W",40.72433090209961,-73.9977035522461,241935
3835,2022-11,A043,"Canal St (J,N,Q,R,W,Z,6)",M,"J,N,R,Z,Q,W,6",40.71952819824219,-73.99989318847656,750382
3836,2022-11,A047,"City Hall (R,W)",M,"R,W",40.71328353881836,-74.0069808959961,81768
3837,2022-11,A054,"Rector St (R,W)",M,"R,W",40.707218170166016,-74.01334381103516,83063
3838,2022-11,A064,"Bowery (J,Z)",M,"J,Z",40.72027969360352,-73.99391174316406,64337
3839,2022-11,A069,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",M,"J,5,Z,4,,6",40.71324157714844,-74.00340270996094,444405
3840,2022-11,A083,"Broad St (J,Z)",M,"J,Z",40.70647430419922,-74.01105499267578,91351
3841,2022-11,B004,"7 Av (B,Q)",BK,"Q,B",40.67705154418945,-73.97236633300781,174624
3842,2022-11,B009,Park Pl (S),BK,S,40.67477035522461,-73.95762634277344,27844
3843,2022-11,B013,"Prospect Park (B,Q,S)",BK,"Q,S,B",40.66161346435547,-73.96224975585938,193036
3844,2022-11,B014,Parkside Av (Q),BK,Q,40.65529251098633,-73.96149444580078,101502
3845,2022-11,B016,"Church Av (B,Q)",BK,"Q,B",40.65052795410156,-73.96298217773438,252072
3846,2022-11,B017,Beverley Rd (Q),BK,Q,40.6440315246582,-73.96449279785156,65547
3847,2022-11,B018,Cortelyou Rd (Q),BK,Q,40.640926361083984,-73.9638900756836,102008
3848,2022-11,B019,"Newkirk Plaza (B,Q)",BK,"Q,B",40.63508224487305,-73.9627914428711,171960
3849,2022-11,B020,Avenue H (Q),BK,Q,40.62926864624024,-73.96163940429688,54287
3850,2022-11,B021,Avenue J (Q),BK,Q,40.625038146972656,-73.96080017089844,95038
3851,2022-11,B022,Avenue M (Q),BK,Q,40.617618560791016,-73.95939636230469,96138
3852,2022-11,B024,"Kings Hwy (B,Q)",BK,"Q,B",40.60866928100586,-73.95773315429688,337081
3853,2022-11,B025,Avenue U (Q),BK,Q,40.59930038452149,-73.9559326171875,120606
3854,2022-11,B026,Neck Rd (Q),BK,Q,40.595245361328125,-73.95516204833984,72517
3855,2022-11,B027,"Sheepshead Bay (B,Q)",BK,"Q,B",40.58689498901367,-73.95415496826172,220729
3856,2022-11,B029,"Brighton Beach (B,Q)",BK,"Q,B",40.57762145996094,-73.96137237548828,192997
3857,2022-11,B032,Ocean Pkwy (Q),BK,Q,40.57631301879883,-73.96849822998047,55976
3858,2022-11,C008,"DeKalb Av (B,Q,R)",BK,"R,Q,B",40.69063568115234,-73.98182678222656,363809
3859,2022-11,C010,Union St (R),BK,R,40.67731475830078,-73.98310852050781,133599
3860,2022-11,C012,"4 Av (F,G)/9 St (R)",BK,"F,R,G,",40.67084884643555,-73.9883041381836,235273
3861,2022-11,C014,Prospect Av (R),BK,R,40.66541290283203,-73.99287414550781,108045
3862,2022-11,C016,25 St (R),BK,R,40.66039657592773,-73.99809265136719,67792
3863,2022-11,C018,"36 St (D,N,R)",BK,"N,R,D",40.65514373779297,-74.00354766845703,285154
3864,2022-11,C019,45 St (R),BK,R,40.6489372253418,-74.010009765625,142552
3865,2022-11,C020,53 St (R),BK,R,40.64506912231445,-74.01403045654297,165734
3866,2022-11,C021,"59 St (N,R)",BK,"N,R",40.641361236572266,-74.01788330078125,233238
3867,2022-11,C023,Bay Ridge Av (R),BK,R,40.63496780395508,-74.02337646484375,141188
3868,2022-11,C024,77 St (R),BK,R,40.62974166870117,-74.0255126953125,93709
3869,2022-11,C025,86 St (R),BK,R,40.62268829345703,-74.02839660644531,203680
3870,2022-11,C027,Bay Ridge-95 St (R),BK,R,40.61662292480469,-74.03087615966797,94948
3871,2022-11,D002,8 Av (N),BK,N,40.63506317138672,-74.01171875,202755
3872,2022-11,D003,Fort Hamilton Pkwy (N),BK,N,40.631385803222656,-74.0053482055664,119534
3873,2022-11,D008,18 Av (N),BK,N,40.62067031860352,-73.99041748046875,92131
3874,2022-11,D009,20 Av (N),BK,N,40.617408752441406,-73.98502349853516,71051
3875,2022-11,D010,Bay Pkwy (N),BK,N,40.61181640625,-73.98184967041016,129842
3876,2022-11,D012,Kings Hwy (N),BK,N,40.60392379760742,-73.98035430908203,96278
3877,2022-11,D015,Avenue U (N),BK,N,40.59747314453125,-73.97913360595703,68469
3878,2022-11,D016,86 St (N),BK,N,40.59272003173828,-73.97823333740234,45931
3879,2022-11,E001,9 Av (D),BK,D,40.64629364013672,-73.99432373046875,106115
3880,2022-11,E003,Fort Hamilton Pkwy (D),BK,D,40.64091491699219,-73.99430084228516,76274
3881,2022-11,E004,50 St (D),BK,D,40.636260986328125,-73.99478912353516,63631
3882,2022-11,E005,55 St (D),BK,D,40.63143539428711,-73.99547576904297,35971
3883,2022-11,E006,New Utrecht Av (N)/62 St (D),BK,"N,,D",40.62647247314453,-73.99635314941406,97673
3884,2022-11,E009,71 St (D),BK,D,40.619590759277344,-73.99886322021484,90261
3885,2022-11,E011,79 St (D),BK,D,40.613502502441406,-74.0006103515625,112133
3886,2022-11,E012,18 Av (D),BK,D,40.60795211791992,-74.00173950195312,112079
3887,2022-11,E013,20 Av (D),BK,D,40.60455703735352,-73.9981689453125,91036
3888,2022-11,E014,Bay Pkwy (D),BK,D,40.60187530517578,-73.99372863769531,143518
3889,2022-11,E015,25 Av (D),BK,D,40.59770584106445,-73.98683166503906,82154
3890,2022-11,E016,Bay 50 St (D),BK,D,40.58884048461914,-73.9837646484375,51564
3891,2022-11,G009,"Coney Island-Stillwell Av (D,F,N,Q)",BK,"F,N,Q,D",40.577423095703125,-73.98123168945312,219837
3892,2022-11,G011,"West 8 St-New York Aquarium (F,Q)",BK,"F,Q",40.57612609863281,-73.97593688964844,37764
3893,2022-11,H006,3 Av (L),M,L,40.73284912109375,-73.98612213134766,130190
3894,2022-11,H007,1 Av (L),M,L,40.730953216552734,-73.98162841796875,484774
3895,2022-11,H009,Bedford Av (L),BK,L,40.71730422973633,-73.95687103271484,666791
3896,2022-11,H012,Lorimer St (L)/Metropolitan Av (G),BK,"G,,L",40.71406173706055,-73.95027160644531,322557
3897,2022-11,H013,Graham Av (L),BK,L,40.71456527709961,-73.94405364990234,168972
3898,2022-11,H015,Grand St (L),BK,L,40.7119255065918,-73.94066619873047,122371
3899,2022-11,H017,Montrose Av (L),BK,L,40.707740783691406,-73.93984985351562,128471
3900,2022-11,H019,Morgan Av (L),BK,L,40.706153869628906,-73.93314361572266,131590
3901,2022-11,H022,Jefferson St (L),BK,L,40.70660781860352,-73.92291259765625,149219
3902,2022-11,H023,DeKalb Av (L),BK,L,40.70381164550781,-73.91842651367188,205488
3903,2022-11,H026,"Myrtle-Wyckoff Avs (L,M)",BK,"M,L",40.69981384277344,-73.91158294677734,396318
3904,2022-11,H028,Halsey St (L),BK,L,40.69560241699219,-73.90408325195312,167355
3905,2022-11,H032,Wilson Av (L),BK,L,40.68876266479492,-73.90404510498047,80982
3906,2022-11,H033,Bushwick Av-Aberdeen St (L),BK,L,40.68283081054688,-73.9052505493164,45540
3907,2022-11,H035,Atlantic Av (L),BK,L,40.67534637451172,-73.9030990600586,31883
3908,2022-11,H037,Sutter Av (L),BK,L,40.66936874389648,-73.9019775390625,42631
3909,2022-11,H038,Livonia Av (L),BK,L,40.664039611816406,-73.90057373046875,47113
3910,2022-11,H039,New Lots Av (L),BK,L,40.65873336791992,-73.89923095703125,61071
3911,2022-11,H040,East 105 St (L),BK,L,40.65057373046875,-73.89948272705078,46750
3912,2022-11,H041,Canarsie-Rockaway Pkwy (L),BK,L,40.64665222167969,-73.90184783935547,62418
3913,2022-11,J001,"Marcy Av (J,M,Z)",BK,"M,J,Z",40.70835876464844,-73.95775604248047,217357
3914,2022-11,J003,"Hewes St (J,M)",BK,"M,J",40.70687103271485,-73.95343017578125,52005
3915,2022-11,J005,"Lorimer St (J,M)",BK,"M,J",40.7038688659668,-73.9474105834961,71464
3916,2022-11,J007,"Flushing Av (J,M)",BK,"M,J",40.70026016235352,-73.94112396240234,123603
3917,2022-11,J009,"Myrtle Av (J,M,Z)",BK,"M,J,Z",40.697208404541016,-73.93565368652344,186950
3918,2022-11,J012,Kosciuszko St (J),BK,J,40.69334030151367,-73.92881774902344,95388
3919,2022-11,J013,"Gates Av (J,Z)",BK,"J,Z",40.68962860107422,-73.92227172851562,117575
3920,2022-11,J016,Halsey St (J),BK,J,40.686370849609375,-73.91655731201172,99116
3921,2022-11,J017,"Chauncey St (J,Z)",BK,"J,Z",40.682891845703125,-73.91045379638672,50362
3922,2022-11,J020,Alabama Av (J),BK,J,40.6769905090332,-73.89865112304688,33344
3923,2022-11,J021,"Van Siclen Av (J,Z)",BK,"J,Z",40.67802429199219,-73.89168548583984,42874
3924,2022-11,J022,Cleveland St (J),BK,J,40.67994689941406,-73.88463592529297,39897
3925,2022-11,J023,"Norwood Av (J,Z)",BK,"J,Z",40.68141174316406,-73.88003540039062,43176
3926,2022-11,J024,"Crescent St (J,Z)",BK,"J,Z",40.68319320678711,-73.87378692626953,64601
3927,2022-11,J025,Cypress Hills (J),BK,J,40.68994140625,-73.87255096435547,23793
3928,2022-11,J028,"75 St-Elderts Ln (J,Z)",Q,"J,Z",40.69132232666016,-73.86714172363281,56626
3929,2022-11,J030,85 St-Forest Pkwy (J),Q,J,40.69243621826172,-73.8600082397461,63413
3930,2022-11,J031,"Woodhaven Blvd (J,Z)",Q,"J,Z",40.693878173828125,-73.85157775878906,78822
3931,2022-11,J034,"104 St (J,Z)",Q,"J,Z",40.6951789855957,-73.84432983398438,46694
3932,2022-11,J035,111 St (J),Q,J,40.69741821289063,-73.83634185791016,39162
3933,2022-11,J037,"121 St (J,Z)",Q,"J,Z",40.70049285888672,-73.82829284667969,42967
3934,2022-11,K017,Central Av (M),BK,M,40.69785690307617,-73.92739868164062,69948
3935,2022-11,K019,Knickerbocker Av (M),BK,M,40.69866561889648,-73.91970825195312,72306
3936,2022-11,K022,Seneca Av (M),Q,M,40.702762603759766,-73.9077377319336,37063
3937,2022-11,K024,Forest Av (M),Q,M,40.70442199707031,-73.903076171875,77905
3938,2022-11,K025,Fresh Pond Rd (M),Q,M,40.70618438720703,-73.8958740234375,104235
3939,2022-11,K026,Middle Village-Metropolitan Av (M),Q,M,40.71139526367188,-73.88960266113281,67840
3940,2022-11,N002A,Inwood-207 St (A),M,A,40.868072509765625,-73.9198989868164,117849
3941,2022-11,N003,Dyckman St (A),M,A,40.8654899597168,-73.9272689819336,91771
3942,2022-11,N006A,190 St (A),M,A,40.8590202331543,-73.9341812133789,61460
3943,2022-11,N007A,181 St (A),M,A,40.8516960144043,-73.9379653930664,142390
3944,2022-11,N010,175 St (A),M,A,40.847389221191406,-73.93970489501953,162644
3945,2022-11,N016A,163 St-Amsterdam Av (C),M,C,40.83601379394531,-73.93989562988281,66917
3946,2022-11,N017,155 St (C),M,C,40.83051681518555,-73.94151306152344,41678
3947,2022-11,N019,"145 St (A,B,C,D)",M,"C,B,A,D",40.82478332519531,-73.9442138671875,383899
3948,2022-11,N024,"135 St (B,C)",M,"C,B",40.8178939819336,-73.94764709472656,91120
3949,2022-11,N026,"125 St (A,B,C,D)",M,"C,B,A,D",40.81110763549805,-73.95234680175781,447833
3950,2022-11,N030,"116 St (B,C)",M,"C,B",40.805084228515625,-73.95487976074219,120284
3951,2022-11,N035,"Cathedral Pkwy-110 St (B,C)",M,"C,B",40.80060195922852,-73.95816040039062,133214
3952,2022-11,N037,"103 St (B,C)",M,"C,B",40.79609298706055,-73.96145629882812,80671
3953,2022-11,N040,"96 St (B,C)",M,"C,B",40.79164123535156,-73.9646987915039,166958
3954,2022-11,N043,"86 St (B,C)",M,"C,B",40.78586959838867,-73.96891784667969,197330
3955,2022-11,N044,"81 St-Museum of Natural History (B,C)",M,"C,B",40.78143310546875,-73.9721450805664,252499
3956,2022-11,N046,"72 St (B,C)",M,"C,B",40.77559280395508,-73.97640991210938,175867
3957,2022-11,N049,"59 St-Columbus Circle (A,B,C,D,1)",M,"C,1,B,A,D",40.76829528808594,-73.98173522949219,1308613
3958,2022-11,N056,"50 St (C,E)",M,"C,E",40.762454986572266,-73.9859848022461,395634
3959,2022-11,N060,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)/Bryant Pk (B,D,F,M)/5 Av (7)",M,"3,C,1,2,S,7,F,M,E,N,R,Q,,B,W,A,D",40.75730895996094,-73.98196411132812,4130286
3960,2022-11,N070,"34 St-Penn Station (A,C,E)",M,"C,E,A",40.752288818359375,-73.99339294433594,1398535
3961,2022-11,N076,"23 St (C,E)",M,"C,E",40.745906829833984,-73.99803924560547,352327
3962,2022-11,N078,"14 St (A,C,E)/8 Av (L)",M,"C,E,,A,L",40.74089431762695,-74.00169372558594,835959
3963,2022-11,N080,"West 4 St-Washington Sq (A,B,C,D,E,F,M)",M,"F,M,C,E,B,A,D",40.73233795166016,-74.00049591064453,761832
3964,2022-11,N086,"Spring St (C,E)",M,"C,E",40.72622680664063,-74.00373840332031,227456
3965,2022-11,N089,"Canal St (A,C,E)",M,"C,E,A",40.7208251953125,-74.0052261352539,297641
3966,2022-11,N094,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",M,"3,C,E,2,R,,A,W",40.714111328125,-74.00858306884766,918093
3967,2022-11,N095,"Fulton St (A,C,J,Z,2,3,4,5)",M,"J,C,3,2,5,Z,4,A",40.71037292480469,-74.0065689086914,1329622
3968,2022-11,N100,"High St (A,C)",BK,"C,A",40.699337005615234,-73.99053192138672,167540
3969,2022-11,N103,"Jay St-MetroTech (A,C,F,R)",BK,"F,C,R,A",40.69233703613281,-73.9859390258789,612813
3970,2022-11,N108,"Hoyt-Schermerhorn Sts (A,C,G)",BK,"C,G,A",40.68848419189453,-73.98500061035156,219726
3971,2022-11,N110,Lafayette Av (C),BK,C,40.68611145019531,-73.97394561767578,100801
3972,2022-11,N111,Clinton-Washington Avs (C),BK,C,40.68326187133789,-73.96583557128906,125055
3973,2022-11,N114,"Franklin Av (C,S)",BK,"C,S",40.68138122558594,-73.95684814453125,95309
3974,2022-11,N116,"Nostrand Av (A,C)",BK,"C,A",40.68043899536133,-73.95042419433594,299079
3975,2022-11,N119,Kingston-Throop Avs (C),BK,C,40.6799201965332,-73.94085693359375,114045
3976,2022-11,N120,"Utica Av (A,C)",BK,"C,A",40.67936325073242,-73.93073272705078,235696
3977,2022-11,N121B,Ralph Av (C),BK,C,40.6788215637207,-73.92078399658203,87586
3978,2022-11,N122,Rockaway Av (C),BK,C,40.678340911865234,-73.91194915771484,88718
3979,2022-11,N124,"Broadway Junction (A,C,J,L,Z)",BK,"J,C,Z,A,L",40.67949676513672,-73.90451049804688,127272
3980,2022-11,N125,Liberty Av (C),BK,C,40.67454147338867,-73.89654541015625,40669
3981,2022-11,N126,Van Siclen Av (C),BK,C,40.67271041870117,-73.8903579711914,42500
3982,2022-11,N127,Shepherd Av (C),BK,C,40.674129486083984,-73.88075256347656,46530
3983,2022-11,N128,"Euclid Av (A,C)",BK,"C,A",40.67537689208984,-73.87210845947266,152740
3984,2022-11,N129,Grant Av (A),BK,A,40.67704391479492,-73.86505126953125,92542
3985,2022-11,N131,80 St (A),Q,A,40.67937088012695,-73.85899353027344,76564
3986,2022-11,N133,88 St (A),Q,A,40.67984390258789,-73.85147094726562,48113
3987,2022-11,N134,Rockaway Blvd (A),Q,A,40.68042755126953,-73.84385681152344,126134
3988,2022-11,N137,104 St (A),Q,A,40.68170928955078,-73.83768463134766,27835
3989,2022-11,N139,111 St (A),Q,A,40.684329986572266,-73.83216094970703,40919
3990,2022-11,N141,Ozone Park-Lefferts Blvd (A),Q,A,40.68595123291016,-73.82579803466797,112552
3991,2022-11,N181,Aqueduct-North Conduit Av (A),Q,A,40.668235778808594,-73.83406066894531,13107
3992,2022-11,N181A,Aqueduct Racetrack (A),Q,A,40.672096252441406,-73.83592224121094,16862
3993,2022-11,N182,Howard Beach-JFK Airport (A),Q,A,40.66047668457031,-73.8302993774414,54252
3994,2022-11,N183,"Broad Channel (A,S)",Q,"S,A",40.60838317871094,-73.81592559814453,4624
3995,2022-11,N184,"Beach 90 St (A,S)",Q,"S,A",40.588035583496094,-73.81364440917969,10627
3996,2022-11,N185,"Beach 98 St (A,S)",Q,"S,A",40.58530807495117,-73.820556640625,7775
3997,2022-11,N186,"Beach 105 St (A,S)",Q,"S,A",40.58320999145508,-73.82756042480469,3599
3998,2022-11,N187,"Rockaway Park-Beach 116 St (A,S)",Q,"S,A",40.580902099609375,-73.8355941772461,11716
3999,2022-11,N191,Beach 67 St-Arverne By The Sea (A),Q,A,40.59092712402344,-73.79692077636719,35856
4000,2022-11,N192,Beach 60 St (A),Q,A,40.59237289428711,-73.78852081298828,30565
4001,2022-11,N193,Beach 44 St (A),Q,A,40.59294128417969,-73.77601623535156,11655
4002,2022-11,N194,Beach 36 St (A),Q,A,40.59539794921875,-73.76817321777344,15659
4003,2022-11,N195,Beach 25 St (A),Q,A,40.60006713867188,-73.7613525390625,28806
4004,2022-11,N196,Far Rockaway-Mott Av (A),Q,A,40.60399627685547,-73.75540161132812,70186
4005,2022-11,N202,"155 St (B,D)",M,"B,D",40.83013534545898,-73.9382095336914,52020
4006,2022-11,N203,"161 St-Yankee Stadium (B,D,4)",BX,"4,B,D",40.82799530029297,-73.92565155029297,349005
4007,2022-11,N207,"167 St (B,D)",BX,"B,D",40.833770751953125,-73.91844177246094,115342
4008,2022-11,N209,"170 St (B,D)",BX,"B,D",40.83930587768555,-73.91339874267578,87524
4009,2022-11,N210,"174-175 Sts (B,D)",BX,"B,D",40.84590148925781,-73.9101333618164,67809
4010,2022-11,N213,"Tremont Av (B,D)",BX,"B,D",40.85041046142578,-73.90522766113281,105581
4011,2022-11,N215,"182-183 Sts (B,D)",BX,"B,D",40.85609436035156,-73.90074157714844,70009
4012,2022-11,N217,"Fordham Rd (B,D)",BX,"B,D",40.86129760742188,-73.89775085449219,135295
4013,2022-11,N221,"Kingsbridge Rd (B,D)",BX,"B,D",40.86697769165039,-73.89350891113281,89819
4014,2022-11,N222,"Bedford Park Blvd (B,D)",BX,"B,D",40.87324523925781,-73.88713836669922,92914
4015,2022-11,N224,Norwood-205 St (D),BX,D,40.87480926513672,-73.87885284423828,109467
4016,2022-11,N301,"7 Av (B,D,E)",M,"E,B,D",40.76286315917969,-73.98163604736328,295380
4017,2022-11,N303,"5 Av-53 St (E,M)",M,"M,E",40.76016616821289,-73.97522735595703,375339
4018,2022-11,N305,"Lexington Av-53 St (E,M)/51 St (6)",M,"M,E,,6",40.75755310058594,-73.96905517578125,914767
4019,2022-11,N307,"Court Sq (E,G,M,7)",Q,"M,E,G,7",40.74784469604492,-73.94383239746094,419184
4020,2022-11,N309A,"Queens Plaza (E,M,R)",Q,"M,E,R",40.74897384643555,-73.93724060058594,256721
4021,2022-11,N312,"36 St (M,R)",Q,"M,R",40.75204086303711,-73.92877960205078,64874
4022,2022-11,N315,"Steinway St (M,R)",Q,"M,R",40.75687789916992,-73.92073822021484,223558
4023,2022-11,N316,"46 St (M,R)",Q,"M,R",40.75631332397461,-73.913330078125,141403
4024,2022-11,N318,"Northern Blvd (M,R)",Q,"M,R",40.75288391113281,-73.906005859375,113722
4025,2022-11,N322,"65 St (M,R)",Q,"M,R",40.74966812133789,-73.89845275878906,60712
4026,2022-11,N325A,"Elmhurst Av (M,R)",Q,"M,R",40.742454528808594,-73.88201904296875,214440
4027,2022-11,N327,"Grand Av-Newtown (M,R)",Q,"M,R",40.73701477050781,-73.8772201538086,321916
4028,2022-11,N329,"Woodhaven Blvd (M,R)",Q,"M,R",40.73310470581055,-73.86923217773438,341040
4029,2022-11,N330B,"63 Dr-Rego Park (M,R)",Q,"M,R",40.7298469543457,-73.86160278320312,252560
4030,2022-11,N331,"67 Av (M,R)",Q,"M,R",40.726524353027344,-73.85272216796875,134305
4031,2022-11,N333A,"Forest Hills-71 Av (E,F,M,R)",Q,"F,M,E,R",40.7216911315918,-73.84452056884766,438710
4032,2022-11,N334B,"75 Av (E,F)",Q,"F,E",40.71833038330078,-73.83732604980469,55815
4033,2022-11,N336,"Kew Gardens-Union Turnpike (E,F)",Q,"F,E",40.71443939208984,-73.83100891113281,399820
4034,2022-11,N337,"Briarwood-Van Wyck Blvd (E,F)",Q,"F,E",40.70917892456055,-73.82057189941406,88481
4035,2022-11,N338B,Sutphin Blvd (F),Q,F,40.70545959472656,-73.81070709228516,74794
4036,2022-11,N339A,Parsons Blvd (F),Q,F,40.70756530761719,-73.80332946777344,123494
4037,2022-11,N340A,169 St (F),Q,F,40.71046829223633,-73.7936019897461,136524
4038,2022-11,N343,Jamaica-179 St (F),Q,F,40.712646484375,-73.7838134765625,332324
4039,2022-11,N401,21 St (G),Q,G,40.74406433105469,-73.94972229003906,36662
4040,2022-11,N405,Greenpoint Av (G),BK,G,40.731353759765625,-73.95445251464844,200748
4041,2022-11,N408A,Nassau Av (G),BK,G,40.72463607788086,-73.95127868652344,176229
4042,2022-11,N412,Broadway (G),BK,G,40.706092834472656,-73.95030975341797,90813
4043,2022-11,N414,Flushing Av (G),BK,G,40.70037841796875,-73.95023345947266,61960
4044,2022-11,N415,Myrtle-Willoughby Avs (G),BK,G,40.6945686340332,-73.94904327392578,109523
4045,2022-11,N417,Bedford-Nostrand Avs (G),BK,G,40.68962860107422,-73.95352172851562,161599
4046,2022-11,N419,Classon Av (G),BK,G,40.688873291015625,-73.96006774902344,112966
4047,2022-11,N420B,Clinton-Washington Avs (G),BK,G,40.688087463378906,-73.96684265136719,105114
4048,2022-11,N422,Fulton St (G),BK,G,40.68711853027344,-73.97537231445312,128464
4049,2022-11,N500,"47-50 Sts-Rockefeller Center (B,D,F,M)",M,"F,M,B,D",40.75866317749024,-73.98133087158203,935504
4050,2022-11,N508,"23 St (F,M)",M,"F,M",40.74287796020508,-73.9928207397461,446111
4051,2022-11,N512,"14 St (F,M,1,2,3)/6 Av (L)",M,"F,M,3,1,2,,L",40.73822784423828,-73.99620819091797,805349
4052,2022-11,N520,"Grand St (B,D)",M,"B,D",40.71826553344727,-73.9937515258789,439540
4053,2022-11,N523,2 Av (F),M,F,40.7234001159668,-73.98993682861328,317530
4054,2022-11,N525,"Delancey St (F)/Essex St (J,M,Z)",M,"F,M,J,Z,",40.71861267089844,-73.98743438720703,532131
4055,2022-11,N529,East Broadway (F),M,F,40.713714599609375,-73.99017333984375,254639
4056,2022-11,N530,York St (F),BK,F,40.70139694213867,-73.98674774169922,228455
4057,2022-11,N532,"Bergen St (F,G)",BK,"F,G",40.6861457824707,-73.99085998535156,214507
4058,2022-11,N535,"Carroll St (F,G)",BK,"F,G",40.680301666259766,-73.99504852294922,208885
4059,2022-11,N536,"Smith-9 Sts (F,G)",BK,"F,G",40.67358016967773,-73.99595642089844,78998
4060,2022-11,N539A,"7 Av (F,G)",BK,"F,G",40.6662712097168,-73.98030853271484,215891
4061,2022-11,N542,"15 St-Prospect Park (F,G)",BK,"F,G",40.66036605834961,-73.9794921875,111345
4062,2022-11,N543,"Fort Hamilton Pkwy (F,G)",BK,"F,G",40.65078353881836,-73.97577667236328,107037
4063,2022-11,N546,"Church Av (F,G)",BK,"F,G",40.644039154052734,-73.97967529296875,175495
4064,2022-11,N548,Ditmas Av (F),BK,F,40.6361198425293,-73.9781723022461,70924
4065,2022-11,N549,18 Av (F),BK,F,40.62975311279297,-73.97697448730469,61174
4066,2022-11,N551,Avenue I (F),BK,F,40.62532043457031,-73.97612762451172,34230
4067,2022-11,N553,Bay Pkwy (F),BK,F,40.62076950073242,-73.97526550292969,24477
4068,2022-11,N555,Avenue N (F),BK,F,40.61513900756836,-73.97419738769531,50257
4069,2022-11,N556,Avenue P (F),BK,F,40.60894393920898,-73.9730224609375,44641
4070,2022-11,N557,Kings Hwy (F),BK,F,40.60321807861328,-73.97235870361328,61609
4071,2022-11,N559,Avenue U (F),BK,F,40.59606170654297,-73.97335815429688,34464
4072,2022-11,N561,Avenue X (F),BK,F,40.58961868286133,-73.97425079345703,43810
4073,2022-11,N562,Neptune Av (F),BK,F,40.58101272583008,-73.97457122802734,29057
4074,2022-11,N600,57 St (F),M,F,40.763973236083984,-73.97744750976562,281866
4075,2022-11,N601,"Lexington Av-63 St (F,Q)",M,"F,Q",40.76462936401367,-73.96611022949219,380975
4076,2022-11,N602,Roosevelt Island (F),M,F,40.7591438293457,-73.95326232910156,157137
